s_lu,X_R,Y_R,Z_R,lambda,phi_contact
448.561493856736,-201.216052509585,219.631541930879,811.956950953805,544.804529087858,-1.06581410364015e-14
449.435882733649,-201.236404507457,219.46269921942,812.0953698522,544.077096632902,1.77635683940025e-14
450.310271610563,-201.256049989224,219.29421171962,812.233799172814,543.349497022773,-7.105427357601e-15
451.184660487477,-201.274993413666,219.126079580081,812.372236230318,542.62172908501,7.105427357601e-15
452.059049364391,-201.293239295632,218.958302910728,812.510678563196,541.893791879379,1.4210854715202e-14
452.933438241304,-201.310792046371,218.790881811974,812.649123403449,541.16568414328,1.06581410364015e-14
453.807827118218,-201.327655842631,218.623816399548,812.787567241464,540.437403836648,7.105427357601e-15
454.682215995132,-201.343835166364,218.457106704976,812.926007621095,539.708950019047,7.105427357601e-15
455.556604872046,-201.359334522686,218.290752726906,813.064442202643,538.980321869748,-1.4210854715202e-14
456.430993748959,-201.374158255675,218.12475446575,813.202868150503,538.25151804733,-3.5527136788005e-15
457.305382625873,-201.388310568887,217.959111920627,813.341282201452,537.522536761015,-7.105427357601e-15
458.179771502787,-201.401795952193,217.793825008621,813.479682085501,536.793377256438,7.105427357601e-15
459.0541603797,-201.414618898405,217.628893617654,813.618065583795,536.064038830409,-3.5527136788005e-15
459.928549256614,-201.426783669952,217.464317651489,813.756429752189,535.334520018926,7.105427357601e-15
460.802938133528,-201.438294519552,217.300096988115,813.894771655942,534.604819365412,-3.5527136788005e-15
461.677327010442,-201.449155929711,217.136231433073,814.033089167983,533.874936255422,1.4210854715202e-14
462.551715887355,-201.459372372849,216.972720765285,814.171380170917,533.144870082097,1.06581410364015e-14
463.426104764269,-201.468948032769,216.809564792025,814.309641629256,532.414619275925,-1.06581410364015e-14
464.300493641183,-201.477887215802,216.646763268929,814.447870959362,531.684182737265,-3.5527136788005e-15
465.174882518096,-201.486194387667,216.484315891995,814.58606615325,530.953559965754,1.06581410364015e-14
466.04927139501,-201.493873986205,216.322222334256,814.724225155145,530.222750408299,0
466.923660271924,-201.500930139219,216.160482302759,814.862344920742,529.491752475277,-3.5527136788005e-15
467.798049148837,-201.507367190753,215.999095433639,815.000423172314,528.76056537583,1.4210854715202e-14
468.672438025751,-201.513189587138,215.838061314164,815.138458019744,528.029188721514,-2.1316282072803e-14
469.546826902665,-201.518401718463,215.677379514625,815.276447432275,527.297621973843,1.4210854715202e-14
470.421215779579,-201.523007677695,215.517049638174,815.414388434527,526.565863603508,-3.5527136788005e-15
471.295604656492,-201.527011831111,215.357071204471,815.55227901075,525.833913081616,-1.06581410364015e-14
472.169993533406,-201.530418603063,215.19744369296,815.690117387465,525.101770129492,-1.06581410364015e-14
473.04438241032,-201.533232324045,215.038166574287,815.827901526526,524.36943418851,-1.4210854715202e-14
473.918771287233,-201.535457071251,214.879239344262,815.965628592375,523.636903862962,-1.06581410364015e-14
474.793160164147,-201.53709721849,214.720661409196,816.103296789731,522.904178841669,7.105427357601e-15
475.667549041061,-201.538157165565,214.562432141698,816.240904460466,522.171258953534,-3.5527136788005e-15
476.541937917975,-201.538641173063,214.404550915748,816.378449531609,521.438143590272,-1.06581410364015e-14
477.416326794888,-201.538553318903,214.247017116733,816.515929369824,520.704831554202,3.5527136788005e-15
478.290715671802,-201.537897970772,214.089830040753,816.653342362107,519.971322711097,3.5527136788005e-15
479.165104548716,-201.536679501363,213.932988954668,816.790686964347,519.237616995225,1.06581410364015e-14
480.03949342563,-201.534902092784,213.776493138577,816.927961046888,518.503713724983,-3.5527136788005e-15
480.913882302543,-201.532569837204,213.620341864852,817.065162231199,517.769611954898,-1.77635683940025e-14
481.788271179457,-201.529687083808,213.464534322482,817.202289052403,517.035311691187,7.105427357601e-15
482.662660056371,-201.526258175451,213.309069673777,817.339340078402,516.300812970595,-1.06581410364015e-14
483.537048933284,-201.522287209616,213.153947107375,817.476313108906,515.56611502284,0
484.411437810198,-201.517778302423,212.999165780769,817.613206060059,514.83121719557,-1.77635683940025e-14
485.285826687112,-201.512735773807,212.844724778782,817.750017586205,514.096119604443,1.4210854715202e-14
486.160215564026,-201.507163931158,212.690623161124,817.886746355384,513.360822375505,0
487.034604440939,-201.514211102143,212.533877788048,818.015277412218,512.621500784494,2.1316282072803e-14
487.908993317853,-201.533844132927,212.374373337561,818.135751074612,511.878275201679,1.4210854715202e-14
488.783382194767,-201.552746772552,212.215094805217,818.256422540899,511.135052850293,2.1316282072803e-14
489.65777107168,-201.570916024811,212.056048818786,818.377288795668,510.391829779656,0
490.532159948594,-201.588349083844,211.897241980333,818.498347320321,509.648602570093,7.105427357601e-15
491.406548825508,-201.605043036834,211.738680933887,818.619595094642,508.905367289015,0
492.280937702421,-201.620994520644,211.580372445728,818.741027442848,508.162118284326,-1.4210854715202e-14
493.155326579335,-201.636200198925,211.422323295437,818.862639634946,507.418849858929,-1.4210854715202e-14
494.029715456249,-201.650656745742,211.264540279554,818.984426831346,506.675556212888,1.4210854715202e-14
494.904104333163,-201.664361135934,211.107030143113,819.106385058159,505.93223246336,-7.105427357601e-15
495.778493210076,-201.677311223647,210.949799441149,819.228513152044,505.18887667842,7.105427357601e-15
496.65288208699,-201.689504995185,210.792854711471,819.350810250614,504.445487252955,-7.105427357601e-15
497.527270963904,-201.70094046971,210.636202497605,819.473275458649,503.702062559699,2.1316282072803e-14
498.401659840818,-201.711614829212,210.479849557171,819.595904922176,502.958597889636,-7.105427357601e-15
499.276048717731,-201.721525154183,210.323802689153,819.718694299999,502.215088036501,-7.105427357601e-15
500.150437594645,-201.730668980974,210.168068599574,819.841640637942,501.471529256798,7.105427357601e-15
501.024826471559,-201.739043884747,210.01265400033,819.964740966626,500.727917803557,-7.105427357601e-15
501.899215348472,-201.746647364959,209.857565636885,820.0879919158,499.984249523115,0
502.773604225386,-201.753476832004,209.702810291901,820.21138966871,499.240519807472,0
503.6479931023,-201.759529970443,209.548394696236,820.334931184322,498.49672487247,0
504.522381979214,-201.76480451192,209.394325583573,820.458613433147,497.752860958774,0
505.396770856127,-201.769298182538,209.240609703178,820.582433219753,497.008924146334,-1.4210854715202e-14
506.271159733041,-201.773008516192,209.087253866446,820.706386553416,496.264909696324,7.105427357601e-15
507.145548609955,-201.775933315659,208.934264832365,820.830470200793,495.520813674922,7.105427357601e-15
508.019937486868,-201.778070470678,208.781649351777,820.954681073361,494.7766323128,7.105427357601e-15
508.894326363782,-201.779417902111,208.629414180968,821.079016039064,494.032361808242,7.105427357601e-15
509.768715240696,-201.77997333078,208.477566140098,821.203471142413,493.287997511648,-7.105427357601e-15
510.64310411761,-201.779734651241,208.326112018969,821.328042864094,492.543535242832,1.4210854715202e-14
511.517492994523,-201.778699912896,208.175058580855,821.452728057544,491.798971224789,-7.105427357601e-15
512.391881871437,-201.776867205119,208.024412591133,821.577523561469,491.054301678554,2.1316282072803e-14
513.266270748351,-201.774234487636,207.874180860778,821.702425626933,490.309522224173,1.4210854715202e-14
514.140659625264,-201.770799726442,207.724370211772,821.827430375304,489.564628359678,-7.105427357601e-15
515.015048502178,-201.766561131693,207.574987415094,821.95253460148,488.819616301126,-7.105427357601e-15
515.889437379092,-201.761516954268,207.426039242496,822.077735087172,488.074482264553,7.105427357601e-15
516.763826256005,-201.755665391579,207.277532490933,822.203028282272,487.329222132846,1.4210854715202e-14
517.638215132919,-201.749004509509,207.129474003358,822.32841004017,486.583831179048,0
518.512604009833,-201.741532665009,206.981870557541,822.453877045997,485.838305559988,-1.4210854715202e-14
519.386992886747,-201.733248271907,206.834728926637,822.579426025326,485.092641488868,1.4210854715202e-14
520.26138176366,-201.724149742423,206.688055894415,822.705053546072,484.346835028186,2.8421709430404e-14
521.135770640574,-201.714235288886,206.541858308303,822.830755346654,483.600881387283,-1.4210854715202e-14
522.010159517488,-201.703503395956,206.396142953391,822.956527933819,482.854776593276,-1.4210854715202e-14
522.884548394402,-201.691952641789,206.250916599167,823.082367977798,482.10851685864,0
523.758937271315,-201.679581633612,206.106186016402,823.208272094048,481.362098353046,-1.4210854715202e-14
524.633326148229,-201.666388770931,205.961958041374,823.334236040025,480.61551636354,-1.4210854715202e-14
525.507715025143,-201.652372649593,205.818239466478,823.460256084029,479.868766725997,0
526.382103902056,-201.637532013393,205.67503705236,823.586328841707,479.121845654218,7.105427357601e-15
527.25649277897,-201.621865647117,205.53235755649,823.712450913477,478.37474936087,0
528.130881655884,-201.605372173808,205.390207788935,823.838618195787,477.627473337395,-2.1316282072803e-14
529.005270532798,-201.588050285799,205.248594548999,823.96482666448,476.880013173221,2.1316282072803e-14
529.879659409711,-201.569898893757,205.107524583208,824.091072881332,476.132365085482,-7.105427357601e-15
530.754048286625,-201.569000458539,204.961911236873,824.207293574421,475.380388263298,0
531.628437163539,-201.579186225709,204.813305156435,824.317081904127,474.625647732075,0
532.502826040452,-201.588680533626,204.664980982917,824.427024919337,473.870871816339,-2.8421709430404e-14
533.377214917366,-201.597482061582,204.516944416857,824.537119641379,473.116057061186,2.1316282072803e-14
534.25160379428,-201.60558953329,204.369201155589,824.647363123729,472.361200055392,7.105427357601e-15
535.125992671194,-201.613001704922,204.22175689637,824.757752411196,471.606297388797,0
536.000381548107,-201.619717250415,204.074617369018,824.868284149427,470.851345244027,-7.105427357601e-15
536.874770425021,-201.625734816366,203.927788320541,824.97895477127,470.09633959141,-7.105427357601e-15
537.749159301935,-201.631053254844,203.781275448039,825.089761289108,469.34127701755,7.105427357601e-15
538.623548178848,-201.635671452436,203.63508444707,825.200700713104,468.58615411707,7.105427357601e-15
539.497937055762,-201.639588327148,203.489221012322,825.311770040552,467.830967481533,2.1316282072803e-14
540.372325932676,-201.642802658845,203.343690886896,825.422965678025,467.075713095237,1.4210854715202e-14
541.24671480959,-201.645313311715,203.19849979783,825.534284198732,466.320387127218,-1.4210854715202e-14
542.121103686503,-201.647119303715,203.053653435161,825.645722579274,465.564986178896,-1.4210854715202e-14
542.995492563417,-201.648219685718,202.90915748671,825.757277787977,464.809506853652,-7.105427357601e-15
543.869881440331,-201.648613525772,202.765017642524,825.868946731078,464.053945700607,-2.1316282072803e-14
544.744270317244,-201.648299727,202.621239648907,825.980725631362,463.298298564898,7.105427357601e-15
545.618659194158,-201.647277372122,202.477829206403,826.092611202743,462.542561816015,1.4210854715202e-14
546.493048071072,-201.645545644473,202.334791992432,826.204600381189,461.786732066483,-2.1316282072803e-14
547.367436947986,-201.643103760527,202.192133680978,826.316690094573,461.030805931249,0
548.241825824899,-201.639950919514,202.049859957563,826.428877090507,460.274779847688,1.4210854715202e-14
549.116214701813,-201.636086181972,201.907976556095,826.541157521171,459.518649641501,0
549.990603578727,-201.631508838174,201.766489147531,826.653528201201,458.762411842181,0
550.864992455641,-201.626218238054,201.625403390463,826.765986027256,458.006063076098,2.1316282072803e-14
551.739381332554,-201.620213764878,201.484724938799,826.878527888062,457.249599972476,-7.105427357601e-15
552.613770209468,-201.613494725535,201.344459475253,826.991150289099,456.493018770966,2.8421709430404e-14
553.488159086382,-201.606060382373,201.204612701886,827.103849460854,455.736315434904,7.105427357601e-15
554.362547963295,-201.59791021632,201.065190258816,827.216622258733,454.979486592441,-7.105427357601e-15
555.236936840209,-201.589043745004,200.926197779466,827.329465541341,454.222528886435,-1.4210854715202e-14
556.111325717123,-201.579460516464,200.787640892265,827.442376148911,453.465438951949,-1.4210854715202e-14
556.985714594036,-201.569159927191,200.64952527738,827.555350279877,452.708212764356,-1.4210854715202e-14
557.86010347095,-201.558141485026,200.511856584903,827.668384390622,451.9508465803,-1.4210854715202e-14
558.734492347864,-201.546404842626,200.374640423623,827.781475310546,451.193337058076,1.4210854715202e-14
559.608881224778,-201.533949686278,200.23788239533,827.8946198614,450.435680859604,7.105427357601e-15
560.483270101691,-201.52077570595,200.101588104072,828.007814754491,449.677874542977,1.4210854715202e-14
561.357658978605,-201.506882428998,199.965763209054,828.121056019727,448.919913965464,1.4210854715202e-14
562.232047855519,-201.492269596848,199.83041330504,828.234340297505,448.161795634521,-1.4210854715202e-14
563.106436732432,-201.476937031526,199.695543963915,828.347664381396,447.403516229604,7.105427357601e-15
563.980825609346,-201.460884588812,199.561160749248,828.461025057456,446.645072434187,7.105427357601e-15
564.85521448626,-201.44411250301,199.427269104637,828.57442028923,445.886462174965,0
565.729603363174,-201.426620931566,199.293874499163,828.687847654261,445.12768298693,1.4210854715202e-14
566.603992240087,-201.408408724692,199.160982828058,828.801300110875,444.368727586839,7.105427357601e-15
567.478381117001,-201.389474722347,199.028599996538,828.914770451967,443.609588530649,0
568.352769993915,-201.3698178026,198.896731903952,829.028251470923,442.850258387084,-7.105427357601e-15
569.227158870828,-201.349437255658,198.765384320547,829.141737249653,442.090731084548,-1.4210854715202e-14
570.101547747742,-201.328333866025,198.634562528133,829.255226890224,441.331005813099,2.1316282072803e-14
570.975936624656,-201.306508794444,198.504271681647,829.368720671453,440.571083005449,-2.8421709430404e-14
571.85032550157,-201.283963231094,198.374516922133,829.482218855619,439.810963089201,0
572.724714378483,-201.260698229004,198.245303431998,829.595721113839,439.050645886047,1.4210854715202e-14
573.599103255397,-201.236713134861,198.116636960383,829.709221107677,438.290124946335,1.4210854715202e-14
574.473492132311,-201.228530946348,197.982926757228,829.814426131337,437.526560341581,-7.105427357601e-15
575.347881009224,-201.226637103328,197.847179432366,829.916277845232,436.761752309728,1.4210854715202e-14
576.222269886138,-201.224413206773,197.711606580624,830.018120663143,435.99686050243,-7.105427357601e-15
577.096658763052,-201.221853393532,197.576217562884,830.1199527914,435.231880787762,1.4210854715202e-14
577.971047639966,-201.218951587253,197.441021858593,830.22177143595,434.46680800585,-7.105427357601e-15
578.845436516879,-201.215701933217,197.306028918615,830.323574304473,433.701637539573,0
579.719825393793,-201.212098712097,197.171248193471,830.425359308544,432.936365003225,0
580.594214270707,-201.208136268357,197.036689157152,830.527124315988,432.170985983627,-7.105427357601e-15
581.46860314762,-201.203809007736,196.902361307597,830.628867141913,431.405496030833,0
582.342992024534,-201.199111250094,196.768274217199,830.730585038986,430.63989012519,-7.105427357601e-15
583.217380901448,-201.194037444212,196.634437458771,830.832275440212,429.874163454112,0
584.091769778362,-201.188582192197,196.500860596307,830.933936043506,429.108311500588,0
584.966158655275,-201.182740160649,196.367553215091,831.035564504008,428.342329721546,1.4210854715202e-14
585.840547532189,-201.176506080794,196.234524921264,831.137158434257,427.576213548102,-7.105427357601e-15
586.714936409103,-201.169874645672,196.101785377557,831.238715047419,426.809958012579,-7.105427357601e-15
587.589325286016,-201.162840577836,195.969344279612,831.34023139119,426.04355799318,-1.4210854715202e-14
588.46371416293,-201.155398803698,195.837211294135,831.441704952091,425.277008845981,0
589.338103039844,-201.147544315642,195.705396106621,831.543133177354,424.510305905074,-7.105427357601e-15
590.212491916758,-201.139272171399,195.573908421169,831.644513472433,423.743444480052,0
591.086880793671,-201.13057743771,195.442757980202,831.745843004987,422.976419651133,7.105427357601e-15
591.961269670585,-201.121455131265,195.311954585529,831.847118499078,422.209226054047,2.1316282072803e-14
592.835658547499,-201.11190049598,195.181507998959,831.948337197556,421.441858886507,-7.105427357601e-15
593.710047424412,-201.101908853764,195.051427994761,832.049496343904,420.674313366481,-1.4210854715202e-14
594.584436301326,-201.091475592617,194.921724363487,832.150593140525,419.906584688677,-1.4210854715202e-14
595.45882517824,-201.080596144294,194.792406919655,832.251624670673,419.138667943011,-2.8421709430404e-14
596.333214055154,-201.069265851384,194.663485549842,832.352587435418,418.370557630507,-7.105427357601e-15
597.207602932067,-201.057480263927,194.534970104847,832.453478384734,417.60224874164,0
598.081991808981,-201.045235037181,194.406870435905,832.554294561948,416.833736384648,0
598.956380685895,-201.032525893239,194.279196408135,832.655032969898,416.065015645681,-7.105427357601e-15
599.830769562809,-201.019348618001,194.151957901224,832.755690559946,415.29608157743,0
600.705158439722,-201.005698916974,194.025164862333,832.856263728885,414.52692867315,0
601.579547316636,-200.991572632075,193.898827226092,832.956749073575,413.757551655916,-7.105427357601e-15
602.45393619355,-200.976965755776,193.772954908499,833.057143440268,412.98794553034,-7.105427357601e-15
603.328325070463,-200.961874348145,193.647557836963,833.157443635221,412.218105280065,0
604.202713947377,-200.946294536989,193.522645949792,833.257646424762,411.448025867966,0
605.077102824291,-200.930222429342,193.398229228994,833.357748225703,410.677701912527,-7.105427357601e-15
605.951491701204,-200.91365414661,193.274317687089,833.457745227069,409.907127815277,-1.4210854715202e-14
606.825880578118,-200.896586020419,193.150921292969,833.557634073819,409.136298475898,-7.105427357601e-15
607.700269455032,-200.879014452711,193.028050023635,833.657411378161,408.365208781329,7.105427357601e-15
608.574658331946,-200.860935913927,192.905713864416,833.757073712765,407.593853598804,-1.4210854715202e-14
609.449047208859,-200.842346908402,192.783922821701,833.856617489184,406.822227648848,0
610.323436085773,-200.823243872226,192.662686961735,833.956038599518,406.0503251307,-2.1316282072803e-14
611.197824962687,-200.803623460465,192.542016300749,834.05533342098,405.278140772943,0
612.0722138396,-200.783482420835,192.421920852226,834.154498373865,404.505669371403,1.4210854715202e-14
612.946602716514,-200.76281757031,192.30241063531,834.253529839243,403.732905703218,-7.105427357601e-15
613.820991593428,-200.741625815408,192.183495666473,834.352424229651,402.959844600903,7.105427357601e-15
614.695380470342,-200.719904644363,192.065185767779,834.451179715866,402.186482758153,2.8421709430404e-14
615.569769347255,-200.697650758259,191.947491096579,834.549791424891,401.412813708565,0
616.444158224169,-200.674860498327,191.830421983097,834.648252933325,400.638829387456,-7.105427357601e-15
617.318547101083,-200.651530285908,191.713988760047,834.746557809304,399.86452174442,0
618.192935977997,-200.649988671006,191.588944292363,834.834855837899,399.087527037493,7.105427357601e-15
619.06732485491,-200.649123355746,191.462772823167,834.92333967829,398.311038406068,0
619.941713731824,-200.643419922316,191.337921250483,835.014326868605,397.535512889545,-1.4210854715202e-14
620.816102608738,-200.632627574132,191.214800841217,835.107713612193,396.760741912239,-1.4210854715202e-14
621.690491485651,-200.61649818968,191.093823918935,835.203394175527,395.986515859168,-1.4210854715202e-14
622.564880362565,-200.59478636643,190.97540382717,835.301260856541,395.212624110227,1.4210854715202e-14
623.439269239479,-200.569684507607,190.858971680171,835.400113776919,394.438580183141,2.1316282072803e-14
624.313658116393,-200.554328637451,190.739063862668,835.494182964963,393.663021744775,0
625.188046993306,-200.538390497817,190.61959843711,835.588267391239,392.887305597236,-1.4210854715202e-14
626.06243587022,-200.521871388733,190.500579365575,835.682365021469,392.111429970186,0
626.936824747134,-200.504772633661,190.382010595189,835.776473819707,391.335393100303,-7.105427357601e-15
627.811213624047,-200.487095579413,190.263896057969,835.870591748205,390.559193231158,-1.4210854715202e-14
628.685602500961,-200.468841541292,190.146239692946,835.964716573869,389.782828410845,-7.105427357601e-15
629.559991377875,-200.451634185295,190.028380930162,836.058125334801,389.006119712497,1.4210854715202e-14
630.434380254788,-200.435448389197,189.910316801205,836.150838972425,388.229079020465,-2.1316282072803e-14
631.308769131702,-200.418691897293,189.79269807049,836.243564502581,387.451879471384,-7.105427357601e-15
632.183158008616,-200.401365863203,189.675528680777,836.336299031643,386.674518427308,-1.4210854715202e-14
633.05754688553,-200.38347146401,189.55881256019,836.429039665856,385.896993258758,0
633.931935762443,-200.365009854728,189.442553640876,836.521783350285,385.119301176322,-7.105427357601e-15
634.806324639357,-200.34598211675,189.326755880497,836.614526686014,384.341439039532,0
635.680713516271,-200.329075263583,189.210298507264,836.706095841542,383.563134874922,0
636.555102393184,-200.312093121843,189.094084158702,836.797461070608,382.784620950382,0
637.429491270098,-200.294551267846,188.97831826799,836.888832485819,382.005944578144,7.105427357601e-15
638.303880147012,-200.276450955111,188.86300466051,836.980207215989,381.227103173704,7.105427357601e-15
639.178269023926,-200.257793384144,188.748147178391,837.071582121173,380.448093879961,1.4210854715202e-14
640.052657900839,-200.238579739152,188.633749665251,837.162953922588,379.668913703103,1.4210854715202e-14
640.927046777753,-200.219402434947,188.519565102245,837.254064607161,378.889503780554,1.4210854715202e-14
641.801435654667,-200.202206617486,188.404758959342,837.344081781442,378.109685516566,-7.105427357601e-15
642.67582453158,-200.184460828698,188.290400392168,837.434102320497,377.329703817192,-7.105427357601e-15
643.550213408494,-200.16616639572,188.176493124918,837.524123375774,376.549556142312,-7.105427357601e-15
644.424602285408,-200.147324570402,188.063040908002,837.614141752611,375.769239598161,-7.105427357601e-15
645.298991162322,-200.127936636246,187.95004747246,837.704154290378,374.988751334851,-7.105427357601e-15
646.173380039235,-200.108003987549,187.837516495608,837.794158144539,374.208088841345,-1.4210854715202e-14
647.047768916149,-200.08916448596,187.724742175618,837.883455306561,373.427105954092,7.105427357601e-15
647.922157793063,-200.071226645463,187.6117946388,837.972136803694,372.645828527947,-1.4210854715202e-14
648.796546669977,-200.052749888047,187.499297418813,838.060816008515,371.864384147539,0
649.67093554689,-200.033735529654,187.387254169419,838.149489726413,371.082769939075,0
650.545324423804,-200.014184936579,187.275668516192,838.238154866184,370.300983145026,0
651.419713300718,-199.994099572258,187.164544035645,838.326808607477,369.519021299239,-1.4210854715202e-14
652.294102177631,-199.973480921572,187.053884287847,838.415448131155,368.736881944986,0
653.168491054545,-199.954980509686,186.942519321979,838.502962837809,367.95434965136,0
654.042879931459,-199.936333225005,186.831435740286,838.590311630495,367.171617747364,7.105427357601e-15
654.917268808372,-199.917158096696,186.72080502609,838.677652301294,366.388715213512,-7.105427357601e-15
655.791657685286,-199.897456558309,186.610630706311,838.764981782596,365.605639336116,0
656.6660465622,-199.877230100632,186.500916275437,838.852297138084,364.82238754676,0
657.540435439114,-199.85648023547,186.391665211298,838.939595433424,364.038957287101,7.105427357601e-15
658.414824316027,-199.83585748204,186.282589937271,839.026605159646,363.255297063601,-1.4210854715202e-14
659.289213192941,-199.817062059056,186.172919992371,839.112628724263,362.471284057639,7.105427357601e-15
660.163602069855,-199.797741295279,186.063706012702,839.198645445116,361.687100915521,-7.105427357601e-15
661.037990946768,-199.777897733948,185.954949990388,839.284653429037,360.90274652388,7.105427357601e-15
661.912379823682,-199.757533052035,185.846654293759,839.370647645315,360.118216493412,0
662.786768700596,-199.736648938792,185.738821273626,839.456623074547,359.333506451621,-7.105427357601e-15
663.66115757751,-199.715247097428,185.631453262384,839.542574714794,358.548612049243,1.4210854715202e-14
664.535546454423,-199.694991542686,185.523792792431,839.627820069516,357.763415027081,-2.1316282072803e-14
665.409935331337,-199.675540387982,185.415989417289,839.712501388203,356.977940641073,0
666.284324208251,-199.655583987707,185.308642010865,839.797153502006,356.192279298811,2.1316282072803e-14
667.158713085165,-199.635125432813,185.201752192221,839.881776580632,355.406432034886,0
668.033101962078,-199.614167829766,185.095321554464,839.966370827808,354.620399924237,0
668.907490838992,-199.592714290516,184.989351669213,840.050936445676,353.834184044884,0
669.781879715906,-199.570767932437,184.883844086526,840.135473634965,353.047785478089,-7.105427357601e-15
670.656268592819,-199.550514063294,184.777782010281,840.219107292956,352.261071605234,-2.1316282072803e-14
671.530657469733,-199.530522371133,184.671819958152,840.302416495434,351.47413475143,-7.105427357601e-15
672.405046346647,-199.51003465797,184.566313289053,840.385703879207,350.68701967294,0
673.279435223561,-199.489052657778,184.461265172695,840.468966726602,349.899724090533,0
674.153824100474,-199.467578123499,184.356678760989,840.552202322591,349.112245735276,-1.4210854715202e-14
675.028212977388,-199.44561282699,184.252557187889,840.635407954833,348.32458234859,1.4210854715202e-14
675.902601854302,-199.423158558284,184.148903569555,840.718580911213,347.536731679689,2.1316282072803e-14
676.776990731215,-199.402911652501,184.04443822938,840.800655923592,346.748546768606,-7.105427357601e-15
677.651379608129,-199.382394824145,183.940324186042,840.882620793228,345.960170860144,-1.4210854715202e-14
678.525768485043,-199.361393035708,183.83666695623,840.964558823319,345.171613833582,7.105427357601e-15
679.400157361957,-199.339908096247,183.733469597969,841.04646732357,344.382873462178,-1.4210854715202e-14
680.27454623887,-199.317941833143,183.630735151069,841.128343606704,343.593947529737,0
681.148935115784,-199.295496092045,183.528466636961,841.210184988502,342.804833830661,0
682.023323992698,-199.272880904221,183.426518640614,841.291868399659,342.015515033161,-2.8421709430404e-14
682.897712869611,-199.252316943737,183.323814131901,841.372532260545,341.225887498812,-2.1316282072803e-14
683.772101746525,-199.231293699944,183.221556857766,841.453160508935,340.436077345596,7.105427357601e-15
684.646490623439,-199.209812949089,183.119749742792,841.533750568942,339.646082456775,0
685.520879500353,-199.187876485022,183.018395693837,841.614299867585,338.8559007257,0
686.395268377266,-199.165486119148,182.917497599883,841.694805834827,338.065530055857,-7.105427357601e-15
687.26965725418,-199.142643680345,182.8170583319,841.775265903528,337.274968360818,7.105427357601e-15
688.144046131094,-199.12019626325,182.716665879969,841.855352605761,336.484178039977,7.105427357601e-15
689.018435008007,-199.099298486548,182.615744006592,841.934629094203,335.693117013899,0
689.892823884921,-199.077882190929,182.51530453727,842.013892333239,334.901873840176,-7.105427357601e-15
690.767212761835,-199.05594960025,182.415350456774,842.093139392688,334.110446164951,0
691.641601638749,-199.033502955866,182.315884728543,842.172367347468,333.318831647505,0
692.515990515662,-199.010544516569,182.216910294529,842.251573277646,332.527027960316,-1.4210854715202e-14
693.390379392576,-198.987076551278,182.118430078641,842.330754242014,331.735032761429,-7.105427357601e-15
694.26476826949,-198.964469176719,182.019763462043,842.409389842313,330.942795645893,0
695.139157146403,-198.9429076908,181.92080927167,842.487416092154,330.150315376575,0
696.013546023317,-198.920905023118,181.822308179044,842.565397309776,329.357645775519,0
696.887934900231,-198.898464407533,181.724260167675,842.643331788234,328.564786317471,0
697.762323777145,-198.875589070513,181.626665185348,842.721217847149,327.771736505766,0
698.636712654058,-198.852282214368,181.529523072836,842.799053889482,326.97849593165,1.4210854715202e-14
699.511101530972,-198.828546986526,181.432832884932,842.876839317257,326.185065231816,-7.105427357601e-15
700.385490407886,-198.806395985988,181.335590170008,842.953815466128,325.391376064602,0
701.259879284799,-198.784662818245,181.238400979214,843.030407568023,324.597448790993,-7.105427357601e-15
702.134268161713,-198.762227577144,181.141421657422,843.107292300647,323.803618488642,1.4210854715202e-14
703.008657038627,-198.738837796658,181.043363511936,843.185456388165,323.010935568747,0
703.88304591554,-198.713760949093,180.940957434348,843.267464834958,322.222100716537,-1.4210854715202e-14
704.757434792454,-198.68550508011,180.827841673236,843.358346876342,321.442391730171,0
705.631823669368,-198.654556149789,180.705967532262,843.456509529099,320.670161924112,0
706.506212546282,-198.622397643611,180.561359159239,843.569688970618,319.915082982986,-7.105427357601e-15
707.380601423195,-198.587897824409,180.409886798657,843.688651076301,319.165913772169,2.1316282072803e-14
708.254990300109,-198.548495197896,180.244834744071,843.819354947631,318.428610442637,0
709.129379177023,-198.499390103215,180.046490692857,843.977398760554,317.719550643735,-1.4210854715202e-14
710.003768053936,-198.448199960499,179.845744174275,844.138115124432,317.012960991078,-1.4210854715202e-14
710.87815693085,-198.38603392371,179.6064951529,844.330104423022,316.338854565402,0
711.752545807764,-198.321563030173,179.3621228658,844.526491341788,315.669252319553,0
712.626934684678,-198.263561676104,179.100607427606,844.728678308898,315.00942618576,0
713.501323561591,-198.182440723313,178.767305328687,844.990681979306,314.411074836436,-7.105427357601e-15
714.375712438505,-198.101200360722,178.453376417279,845.240120994124,313.798305883211,-2.1316282072803e-14
715.250101315419,-198.004507156729,178.097834983755,845.525062540511,313.221734702641,0
716.124490192333,-197.900613010019,177.70215721016,845.838678690882,312.67688209254,7.105427357601e-15
716.998879069246,-197.80836788859,177.304990492882,846.144282847906,312.128040725802,0
717.87326794616,-197.683696228214,176.816080890756,846.526703729355,311.658192827065,-2.1316282072803e-14
718.747656823074,-197.556608965101,176.35150461261,846.894508736513,311.170957224123,-1.4210854715202e-14
719.622045699987,-197.413654152765,175.858963887861,847.288430183266,310.709528354971,7.105427357601e-15
720.496434576901,-197.259702757958,175.256336154218,847.754093142,310.33117520516,7.105427357601e-15
