z,r
333.005693693694,352.387
333.962606606607,352.387
334.91951951952,352.387
335.876432432432,352.387
336.833345345345,352.387
337.790258258258,352.387
338.747171171171,352.387
339.704084084084,352.387
340.660996996997,352.387
341.61790990991,352.387
342.574822822823,352.387
343.531735735736,352.387
344.488648648649,352.387
345.445561561562,352.387
346.402474474474,352.387
347.359387387387,352.387
348.3163003003,352.387
349.273213213213,352.387
350.230126126126,352.387
351.187039039039,352.387
352.143951951952,352.387
353.100864864865,352.387
354.057777777778,352.387
355.014690690691,352.387
355.971603603604,352.387
356.928516516516,352.387
357.885429429429,352.387
358.842342342342,352.387
359.799255255255,352.387
360.756168168168,352.387
361.713081081081,352.387
362.669993993994,352.387
363.626906906907,352.387
364.58381981982,352.387
365.540732732733,352.387
366.497645645646,352.387
367.454558558559,352.387
368.411471471471,352.387
369.368384384384,352.387
370.325297297297,352.387
371.28221021021,352.387
372.239123123123,352.387
373.196036036036,352.387
374.152948948949,352.387
375.109861861862,352.387
376.066774774775,352.387
377.023687687688,352.387
377.980600600601,352.387
378.937513513514,352.387
379.894426426426,352.387
380.851339339339,352.387
381.808252252252,352.387
382.765165165165,352.387
383.722078078078,352.387
384.678990990991,352.387
385.635903903904,352.387
386.592816816817,352.387
387.54972972973,352.387
388.506642642643,352.387
389.463555555556,352.387
390.420468468468,352.387
391.377381381381,352.387
392.334294294294,352.387
393.291207207207,352.387
394.24812012012,352.387
395.205033033033,352.387
396.161945945946,352.387
397.118858858859,352.387
398.075771771772,352.387
399.032684684685,352.387
399.989597597598,352.387
400.946510510511,352.387
401.903423423423,352.387
402.860336336336,352.387
403.817249249249,352.387
404.774162162162,352.387
405.731075075075,352.387
406.687987987988,352.387
407.644900900901,352.387
408.601813813814,352.387
409.558726726727,352.387
410.51563963964,352.387
411.472552552553,352.387
412.429465465466,352.387
413.386378378378,352.387
414.343291291291,352.387
415.300204204204,352.387
416.257117117117,352.387
417.21403003003,352.387
418.170942942943,352.387
419.127855855856,352.387
420.084768768769,352.387
421.041681681682,352.387
421.998594594595,352.387
422.955507507508,352.387
423.91242042042,352.387
424.869333333333,352.387
425.826246246246,352.387
