z,u,v,Phi,kappa_n,iters,flag,pred_type
440.4697234301708,39.378967240181424,5.310546821350261,-352.18112446887795,-0.0036997730489258017,20,1,DAE_BISECT
443.1231554990273,39.59798964117987,5.301905705986965,-344.61249314442944,-0.003683139059707402,20,1,DAE_BISECT
445.7765875678837,39.567069256446274,5.321330050453269,-337.7930526418412,-0.0036855948005978857,20,1,DAE_BISECT
448.43001963674016,39.45119187304483,5.350289082299409,-331.3162264828252,-0.0036871926424001888,20,1,DAE_BISECT
451.08345170559664,39.47709632747959,5.354072332229839,-324.4235706085501,-0.003686564107846301,20,1,DAE_BISECT
453.7368837744531,39.51063285861568,5.339609970401118,-317.64485724965346,-0.0036857105517757527,20,1,DAE_BISECT
456.3903158433095,39.46855473341943,5.363677127192547,-311.2740195835978,-0.0036873496965222634,20,1,DAE_BISECT
459.043747912166,39.5296708169877,5.363809215656751,-304.79824228413906,-0.0037045363926875184,20,1,DAE_BISECT
461.69717998102243,39.138824468997264,5.380520037702943,-299.9539854888013,-0.0036959839192886755,20,1,DAE_BISECT
464.35061204987886,39.17934135727764,5.394368497386812,-294.04997014968706,-0.0036946202157142403,20,1,DAE_BISECT
467.00404411873535,39.20024770511728,5.377939399522746,-288.4316901962226,-0.003694443714855366,20,1,DAE_BISECT
469.6574761875918,39.15440474627283,5.38471479951715,-283.2868263390301,-0.003695789891576358,20,1,DAE_BISECT
472.3109082564482,39.10634377928658,5.38010543310927,-278.40910980431187,-0.0036965655661472937,20,1,DAE_BISECT
474.9643403253047,39.08909488790386,5.411148236579242,-273.5992593418267,-0.0036972713177682104,20,1,DAE_BISECT
477.61777239416114,39.113470787915055,5.415984300121636,-268.8503586537022,-0.0036966429539489645,20,1,DAE_BISECT
480.27120446301757,39.14194902728046,5.431107983450296,-264.2233291437002,-0.0036955905541860134,20,1,DAE_BISECT
482.92463653187406,39.15480174522879,5.422692922682846,-259.6143693411433,-0.003696138858160316,20,1,DAE_BISECT
485.5780686007305,39.1998334166122,5.432055791534319,-254.8925281929023,-0.0036942272820906286,20,1,DAE_BISECT
488.2315006695869,39.224747326663355,5.434000712098107,-250.04845780561664,-0.003693900561975242,20,1,DAE_BISECT
