z,u,v,X,Y,Z,Phi,kappa_n,newton_iters,optical_flag
20.887822146522264,10.189724018446004,-0.5458644818757116,-1.4797971382594493,-1.1837268751953474,-0.8306514219877518,0.0,0.0,0,False
20.88906635799156,10.19025385898561,-0.5456289459667663,-1.4792558748047573,-1.1845495075779335,-0.8303293068697006,0.0,0.0,0,False
20.890310569460855,10.19078349176926,-0.5453932532803983,-1.4787143348109075,-1.1853717852527987,-0.8300069312350562,0.0,0.0,0,False
20.89155478093015,10.191312916785067,-0.5451574040287333,-1.4781725184876842,-1.1861937079449993,-0.8296842952999027,0.0,0.0,0,False
20.892798992399445,10.19184213429078,-0.5449213983011183,-1.4776304257715027,-1.1870152757997872,-0.8293613991125094,0.0,0.0,0,False
20.89404320386874,10.192371144275072,-0.5446852363094228,-1.4770880568719607,-1.1878364885424522,-0.8290382428888963,0.0,0.0,0,False
20.895287415338036,10.192899946816707,-0.5444489182245306,-1.4765454119075216,-1.188657346038483,-0.8287148267891671,0.0,0.0,0,False
20.89653162680733,10.193428541994747,-0.5442124442172107,-1.4760024909965852,-1.1894778481535127,-0.8283911509734154,0.0,0.0,0,False
20.897775838276626,10.193956929799207,-0.5439758144991581,-1.475459294348457,-1.190297994613929,-0.828067215657913,0.0,0.0,0,False
20.89902004974592,10.194485110488436,-0.5437390291588536,-1.474915821899495,-1.1911177855644957,-0.8277430208903997,0.0,0.0,0,False
20.900264261215213,10.195013084052999,-0.5435020884077351,-1.4743720738588253,-1.1919372207318268,-0.8274185668870824,0.0,0.0,0,False
20.901508472684508,10.195540850573119,-0.5432649924161068,-1.4738280503445766,-1.1927562999821364,-0.8270938538080093,0.0,0.0,0,False
20.902752684153803,10.196068410129307,-0.5430277413541595,-1.4732837514748147,-1.1935750231817743,-0.8267688818132216,0.0,0.0,0,False
20.9039968956231,10.19659576271345,-0.5427903354331528,-1.4727391774583831,-1.1943933900584416,-0.8264436511191738,0.0,0.0,0,False
20.905241107092394,10.197122908584491,-0.5425527747406971,-1.4721943282315735,-1.1952114007564238,-0.8261181617730738,0.0,0.0,0,False
20.90648531856169,10.197649847734858,-0.5423150594877929,-1.4716492040030467,-1.1960290550036496,-0.8257924139913103,0.0,0.0,0,False
20.907729530030984,10.198176580246209,-0.5420771898441641,-1.4711038048906036,-1.196846352667042,-0.8254664079338774,0.0,0.0,0,False
20.90897374150028,10.198703106200483,-0.5418391659794172,-1.4705581310119775,-1.197663293613666,-0.8251401437607581,0.0,0.0,0,False
20.910217952969575,10.199229425591437,-0.5416009881043617,-1.4700121825755332,-1.198479877572558,-0.8248136216885733,0.0,0.0,0,False
20.91146216443887,10.19975553867855,-0.5413626563057558,-1.4694659595175357,-1.199296104687463,-0.8244868417640249,0.0,0.0,0,False
20.91270637590816,10.20028144545611,-0.5411241707941485,-1.4689194620461679,-1.200111974687642,-0.824159804203667,0.0,0.0,0,False
20.913950587377457,10.200807146007188,-0.5408855317386756,-1.4683726902789005,-1.2009274874407294,-0.8238325091674321,0.0,0.0,0,False
20.915194798846752,10.201332640415133,-0.5406467393083575,-1.4678256443331428,-1.2017426428144935,-0.8235049568152448,0.0,0.0,0,False
20.916439010316047,10.201857928675548,-0.5404077937135481,-1.4672783244167755,-1.202557440539302,-0.8231771473638876,0.0,0.0,0,False
20.917683221785342,10.202383011048425,-0.5401686950401516,-1.4667307304660528,-1.203371880758348,-0.8228490808595563,0.0,0.0,0,False
20.918927433254638,10.202907887529895,-0.5399294434982593,-1.4661828626886728,-1.204185963202226,-0.8225207575189644,0.0,0.0,0,False
20.920171644723933,10.203432558204414,-0.5396900392564179,-1.4656347212017902,-1.2049996877392635,-0.822192177501984,0.0,0.0,0,False
20.921415856193228,10.203957023156722,-0.5394504824830562,-1.4650863061224852,-1.2058130542379315,-0.8218633409684758,0.0,0.0,0,False
20.922660067662523,10.204481282384238,-0.5392107733880676,-1.464537617658169,-1.2066260624299125,-0.8215342481353801,0.0,0.0,0,False
20.92390427913182,10.205005336147469,-0.538970912056499,-1.4639886557450679,-1.2074387124578665,-0.8212048990483839,0.0,0.0,0,False
