z,s,u,v,X,Y,Z,Phi,kappa_n,newton_iters,bisected,ratio
23.771570766808967,20.845675574141886,11.123290749428422,0.1774766328614964,0.3008852566423777,-1.95255116788358,0.28247425158738093,-7.268907697977056e-13,-0.42437470795003984,1,0,0.9995038125481592
23.784016615377976,20.855935309338232,11.127073861534468,0.18068792703980938,0.3095671382841405,-1.950454472665052,0.28753014990297093,-7.45709050065102e-13,-0.4242138728344793,1,0,0.9994917440069021
23.796462463946987,20.866196443298335,11.1308636677716,0.1838928089222458,0.3182470384995526,-1.948311442433432,0.29257299640999374,-7.622513731320169e-13,-0.4240528343157085,1,0,0.9994796685039077
23.808908312515996,20.876458943122874,11.13466025920499,0.18709117825238042,0.3269247846997079,-1.9461221669594195,0.29760259958292606,-7.798484080723256e-13,-0.4238916417791087,1,0,0.9994675873923973
23.821354161085008,20.886722775191636,11.138463726417365,0.19028293435382135,0.335600204128256,-1.9438867378646054,0.3026187682356073,-7.983336214323344e-13,-0.42373034494716555,1,0,0.9994555020389435
23.833800009654016,20.896987905168125,11.142274159498148,0.19346797613359373,0.34427312387164566,-1.9416052486217719,0.3076213115394219,-8.159029007970275e-13,-0.423568993869212,1,0,0.9994434138340005
23.846245858223025,20.907254298004148,11.146091648032401,0.19664620208535913,0.35294337086957794,-1.939277794554914,0.31261003904103835,-8.336109580397988e-13,-0.4234076389111794,1,0,0.9994313241658984
23.858691706792037,20.91752191794495,11.149916281089734,0.1998175102926928,0.36161077192607516,-1.936904472838858,0.31758476068004815,-8.502087922579449e-13,-0.423246330745375,1,0,0.9994192344546571
23.871137555361045,20.92779072853447,11.153748147213083,0.20298179843219213,0.3702751537209302,-1.9344853824985868,0.3225452868061427,-8.670841822322473e-13,-0.4230851203402841,1,0,0.9994071461449485
23.883583403930057,20.938060692620308,11.15758733440722,0.20613896377618757,0.3789363428212436,-1.9320206244084184,0.3274914281954666,-8.840428389333965e-13,-0.42292405895039414,1,0,0.9993950606512315
23.896029252499066,20.948331772359644,11.161433930127423,0.2092889031955851,0.38759416569401806,-1.9295103012906931,0.3324229960669716,-9.012512958150865e-13,-0.4227631981060881,1,0,0.9993829794363466
23.908475101068074,20.958603929225326,11.165288021268049,0.21243151316241668,0.39624844871922094,-1.9269545177142258,0.33733980209810305,-9.174883075502294e-13,-0.42260258960358793,1,0,0.9993709039961486
